"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_MEAN","BILL_MEAN","PAY_AMT_MEAN","PAY_DIFF","default.payment.next.month"
200000,1,1,1,43,0,138360.2,4991.8,138360.2,0
210000,2,3,2,31,-1.4,0,0,1.4,0
80000,2,2,2,24,0.4,66420.2,3209.8,66419.8,0
310000,2,2,1,43,0,24632.8,1100.6,24632.8,0
30000,1,3,1,59,-1,390,576,391,1
170000,1,1,1,53,0,18050.2,851,18050.2,0
140000,2,2,2,28,1.2,28527.6,1200.2,28526.4,0
180000,2,2,2,31,-1.4,0,0,1.4,0
50000,1,1,2,34,1.8,23500.8,980,23499,0
50000,2,2,1,36,0,6884.6,600.2,6884.6,0
110000,2,1,2,24,0.4,40526,2800,40525.6,0
450000,2,3,1,36,-2,5602.4,5403.2,5604.4,0
200000,2,2,1,34,-1,424.2,424.2,425.2,0
360000,2,1,2,29,-1.2,656,530,657.2,1
50000,1,2,1,37,0,46724.4,1857,46724.4,0
40000,1,2,2,23,0.8,29273,1223.4,29272.2,0
190000,2,2,1,37,1.8,118457.4,4800,118455.6,0
150000,1,1,2,33,0,23289.2,967.6,23289.2,0
200000,2,1,1,37,-1.2,119,119,120.2,0
270000,2,2,1,56,0,116379.6,4490.6,116379.6,0
60000,1,1,2,25,0,45973,1863.6,45973,0
200000,2,2,1,39,0,74626.2,2812,74626.2,0
150000,2,2,1,39,0,34628.8,2700,34628.8,0
180000,2,2,2,28,-1,312,514,313,0
90000,2,1,2,27,-1.2,1524.8,0,1526,0
360000,2,2,1,37,-1.2,33.2,141.8,34.4,0
90000,2,1,2,24,-1.6,98.2,0,99.8,0
20000,2,2,2,24,0.4,14678.2,863.8,14677.8,0
70000,1,1,1,46,0,53770,2308,53770,0
230000,1,1,1,39,-1,660,660,661,0
30000,1,3,1,48,0,29234,1350.6,29234,0
200000,2,3,3,45,-1,5133.2,6233.6,5134.2,0
100000,1,3,2,49,-1.6,288,0,289.6,0
50000,2,2,2,23,0,29690.6,2000,29690.6,0
20000,2,3,1,25,0,9007.6,691.8,9007.6,0
210000,2,2,1,47,-2,0,0,2,0
110000,1,3,1,56,0,33929.4,2440.2,33929.4,0
20000,2,3,1,44,-1,201.2,91.2,202.2,0
50000,2,3,1,49,0,6407.2,1351.4,6407.2,0
50000,1,2,1,41,0,20638,942.4,20638,0
170000,1,2,2,31,0,56645.4,2800,56645.4,0
130000,2,3,1,28,-0.4,40119.8,700,40120.2,0
210000,2,2,2,32,0,54096.2,4900,54096.2,0
30000,2,2,1,31,0.4,21270.2,1388.4,21269.8,0
150000,1,3,2,39,-1,101346,3036,101347,0
60000,1,3,1,31,-0.4,14137.8,205.4,14138.2,1
80000,2,2,2,24,0,66765.2,2637.2,66765.2,0
20000,2,2,2,46,6,20086,0,20080,0
270000,1,1,2,32,-2,240,280,242,0
240000,2,2,2,26,-0.6,8932.8,7662.6,8933.4,0
20000,2,1,2,22,0,19232.8,1060.2,19232.8,0
450000,2,1,1,42,-1,8320,8440,8321,1
10000,1,2,2,33,0,8530,1329,8530,0
280000,1,2,1,39,-2,4105.6,4424.8,4107.6,1
290000,2,3,2,27,-0.2,11097.4,1260,11097.6,0
190000,2,1,2,28,0,47841,2300,47841,1
80000,2,1,2,23,0,25130.4,2215.2,25130.4,0
280000,2,2,2,28,-0.2,1298.6,1046,1298.8,0
90000,1,2,1,40,-0.4,18005,1071.6,18005.4,1
140000,2,1,2,37,-1.4,8206.8,8102,8208.2,0
50000,1,1,2,22,0,5835.4,602,5835.4,0
40000,2,2,1,32,0.8,27421.6,1962,27420.8,0
130000,2,3,1,43,0,110408.2,4268,110408.2,0
70000,2,3,1,27,0,63860.8,2541.2,63860.8,0
30000,2,2,1,35,0,25705.2,1256.2,25705.2,0
100000,2,3,1,35,1.8,99669.4,4960,99667.6,0
20000,2,1,1,30,1.2,7146.2,700,7145,1
20000,1,2,1,34,0,14791.8,1157.8,14791.8,1
100000,2,1,2,28,0.4,84303.8,3284.6,84303.4,1
30000,1,2,2,25,5,2400,0,2395,1
320000,2,1,1,41,0,101159.2,4122,101159.2,0
90000,1,3,2,42,2,44319.2,1080,44317.2,1
300000,2,2,2,31,-0.8,4049.8,3074.6,4050.6,0
30000,2,1,2,56,-1,13423.6,5875.8,13424.6,0
110000,2,2,3,45,0,22260.4,1863,22260.4,0
230000,2,1,2,29,-2,204.8,204.8,206.8,0
230000,2,1,1,35,-0.4,3174.6,450,3175,0
310000,2,2,2,28,0,88149.6,5600,88149.6,0
20000,2,3,1,41,-0.6,681.2,506.4,681.8,1
140000,1,1,1,40,0,128512.4,4799.8,128512.4,0
80000,1,2,2,32,0,47395,1622.2,47395,0
170000,1,2,2,27,-0.2,390,0,390.2,0
200000,2,2,1,29,0.4,137968.8,5038.6,137968.4,1
70000,1,1,2,30,0.4,58301.4,2510,58301,0
320000,1,2,1,37,-2,12825.8,4735.6,12827.8,0
150000,2,1,2,29,-2,0,0,2,0
50000,2,1,1,34,-0.2,16412.4,2334.8,16412.6,0
90000,2,2,2,34,-0.2,3258.4,0,3258.6,0
300000,2,1,2,31,0.4,36701.2,952.6,36700.8,0
400000,2,2,2,40,-1.8,1951.8,1951.8,1953.6,0
200000,2,1,1,27,-1,2674.8,3236.4,2675.8,0
10000,2,3,2,22,-0.4,5229.2,607.2,5229.6,1
50000,2,2,3,30,1.2,38803.6,800,38802.4,1
30000,2,2,3,22,2.4,24918.6,1360,24916.2,0
50000,1,1,2,26,-0.2,17396,1420,17396.2,1
50000,1,2,1,38,0.6,55711,2440,55710.4,0
30000,2,3,1,46,1.8,12734,894,12732.2,0
20000,1,2,2,24,0.2,3963.8,467.6,3963.6,0
20000,1,2,2,49,0,17900.6,757,17900.6,0
50000,1,1,3,49,0,18341,1278.2,18341,0
30000,2,2,1,42,0,30614.6,1432.8,30614.6,0
360000,2,1,1,30,0.2,7935.8,1229.4,7935.6,0
170000,1,2,1,42,-1,338,1288,339,0
400000,2,1,2,31,-2,574.8,975.4,576.8,0
50000,2,2,1,49,0,32815.4,1751.6,32815.4,0
160000,2,2,2,27,0,82242.8,3900,82242.8,0
70000,2,2,1,33,0,36432.6,1086.4,36432.6,1
150000,2,1,1,35,-1.4,0,0,1.4,0
80000,2,2,2,48,0,33082.6,6129.8,33082.6,0
30000,2,2,2,22,0.4,26467.2,2390.4,26466.8,0
10000,1,2,2,22,0,8809.6,1000,8809.6,1
180000,2,1,2,27,-0.6,2667.4,3334,2668,0
320000,1,1,1,47,-1,7174,5403.2,7175,0
80000,2,2,2,34,0.8,28263.2,1767.6,28262.4,0
10000,1,2,1,45,0.4,8926.4,820,8926,1
360000,2,2,2,39,-0.8,10222,6136.4,10222.8,0
450000,1,2,2,33,-2,278.6,616.4,280.6,0
60000,1,1,2,29,0.2,634,416.4,633.8,1
50000,2,3,2,26,0,10925.2,967.6,10925.2,0
120000,1,1,2,34,-0.2,500.4,124.2,500.6,0
160000,2,1,1,37,-1,316,252.8,317,0
110000,1,2,1,57,0,41292.2,2130.2,41292.2,0
70000,2,3,1,50,-1,16018.2,4374.4,16019.2,0
150000,2,3,2,28,0,101532.4,3821.4,101532.4,0
110000,2,1,2,25,0,90735,3594,90735,0
80000,2,2,2,25,0.8,21203,1887.8,21202.2,1
170000,2,2,1,33,0,85976,3476,85976,0
110000,2,1,2,30,-1.2,1372.2,1160.6,1373.4,0
140000,2,1,1,51,0,56657.8,2008.4,56657.8,0
70000,1,1,2,51,0.4,42290.8,2300,42290.4,0
170000,1,3,2,38,0,24807.6,3200,24807.6,0
50000,2,2,1,34,0,13574,1744.2,13574,0
150000,2,1,2,31,-0.4,2239.4,2317.4,2239.8,1
50000,2,2,2,25,6,36518,200,36512,1
50000,2,2,1,26,-0.4,1704.8,1098.6,1705.2,0
50000,1,2,2,26,0,31765.2,5142,31765.2,1
500000,2,2,2,43,-0.2,35634.2,1778.6,35634.4,0
470000,2,2,1,36,-0.6,991.4,1015.6,992,0
230000,1,2,2,58,0,99908.4,4911,99908.4,0
140000,2,2,2,26,-0.4,14048.4,8928.2,14048.8,0
230000,2,2,1,30,-0.2,5386,4719.4,5386.2,1
30000,2,2,2,24,0,31117.4,1492.8,31117.4,0
50000,2,2,2,52,0.6,30653.6,1064,30653,1
140000,2,2,2,24,-1.2,86,46.6,87.2,0
90000,2,3,2,29,-0.4,5561.4,1324.4,5561.8,0
510000,2,1,2,35,-0.2,3562.8,1390.6,3563,0
110000,2,2,1,35,0,47412.6,2492,47412.6,0
210000,2,1,2,28,-0.6,8932,4285.2,8932.6,0
220000,1,2,1,40,-1.6,31.6,122.4,33.2,0
200000,2,1,1,35,-2,2051.2,1681.2,2053.2,0
260000,1,1,2,44,-1,316,346,317,0
20000,1,2,1,33,0,10336.6,737.4,10336.6,0
120000,2,2,1,32,0,113949.6,4862,113949.6,0
50000,2,1,2,33,-0.4,11097.8,8626.2,11098.2,0
60000,2,1,2,26,0.6,33835.8,8400,33835.2,0
200000,1,1,2,26,-1.8,7522.8,5965,7524.6,0
20000,1,2,2,26,-1.2,384,924.4,385.2,0
50000,2,1,1,32,0.2,28989.6,3782.6,28989.4,1
50000,2,2,2,31,-0.8,7249.8,7249.8,7250.6,0
230000,1,1,2,29,1.2,42679.4,2200,42678.2,0
50000,1,2,1,27,-0.4,1597.8,1154.6,1598.2,0
100000,2,1,2,28,2,82553.2,3324.4,82551.2,1
210000,2,1,1,42,-1,498,498,499,1
230000,2,2,1,32,0.4,77149.4,2848.8,77149,1
500000,2,1,2,26,-1.4,10714.2,4431.4,10715.6,0
370000,2,1,2,38,-1,922.2,736.4,923.2,0
230000,2,1,1,35,-0.8,6524,8768.4,6524.8,0
80000,1,2,2,29,0,13121,973,13121,0
60000,2,2,2,29,-0.6,24475.2,1206.6,24475.8,0
30000,2,2,2,51,1,26018.8,973.8,26017.8,0
70000,1,1,2,27,-0.8,-108.6,503,-107.8,0
410000,1,1,2,32,-1.4,1972.2,1080,1973.6,0
280000,2,3,1,40,-1.4,-288,482.4,-286.6,0
50000,2,1,1,34,0,36194.2,1910.6,36194.2,0
100000,2,2,1,30,0,80258.2,3580,80258.2,0
230000,2,1,2,29,-2,0,0,2,0
50000,2,1,2,22,-0.4,7303.2,2109.4,7303.6,0
100000,2,1,2,48,2,17551.8,1085.2,17549.8,0
210000,2,2,1,35,0,33960.4,1764.8,33960.4,0
400000,1,1,2,37,-1.2,2874,3476,2875.2,0
20000,1,2,2,25,1.8,19328.4,308.2,19326.6,1
50000,2,3,1,44,-0.8,4085.2,2471.2,4086,0
230000,2,1,2,28,-1.4,2666.4,1333.2,2667.8,0
220000,1,2,2,29,-0.8,7456.2,610,7457,0
80000,2,2,2,23,0,3641.6,3810.2,3641.6,0
20000,2,3,2,36,1.2,19053.2,1161.8,19052,1
190000,2,1,2,26,0,33163.2,1474,33163.2,0
160000,2,2,0,37,0,27167.8,8040.4,27167.8,0
120000,2,1,3,44,0.4,48986.4,1669.4,48986,0
140000,2,1,2,24,-1.2,217.2,217.2,218.4,0
300000,2,3,1,29,-0.2,17033.2,3240.4,17033.4,0
120000,1,3,1,33,1.8,68395.8,2760,68394,1
70000,1,3,1,51,0.8,51126.4,1633.8,51125.6,1
20000,2,3,2,24,-1,3210.4,2390.2,3211.4,0
150000,2,2,1,45,-1,3002,3240,3003,0
60000,1,1,2,30,-0.2,15068.2,5316.4,15068.4,0
200000,2,3,0,51,-0.8,468,312,468.8,0
50000,2,2,2,24,0.6,39652,1563.2,39651.4,1
150000,1,2,1,50,0.2,43903.8,8217,43903.6,0
20000,2,1,2,22,0,20081,968.8,20081,0
40000,1,1,2,27,0,11925,1826,11925,1
170000,2,2,2,33,-0.8,2005.6,2005.6,2006.4,0
50000,2,2,1,24,0.6,27476.2,920,27475.6,0
10000,1,2,2,37,0.4,7916,1185,7915.6,0
320000,1,1,2,28,-0.4,2757.4,1326.6,2757.8,0
20000,2,3,1,24,6,23233,0,23227,0
230000,2,3,2,30,-0.6,8297.4,3584.8,8298,0
20000,2,1,2,23,0,13796,1400,13796,0
30000,2,3,2,53,-1,2338.2,2667.6,2339.2,1
80000,2,2,2,23,2,24134.6,1141.2,24132.6,0
110000,2,2,1,55,0,16748.6,1180,16748.6,0
500000,1,1,1,43,-1.4,0,0,1.4,1
80000,2,2,2,22,0.6,58837,1640.2,58836.4,0
350000,2,2,1,31,0,62263.8,2052,62263.8,0
30000,2,2,1,32,-2,1492.6,2853.4,1494.6,0
110000,2,2,2,33,-1.4,0,60,1.4,1
490000,2,1,1,38,-1,5716,6058,5717,0
300000,2,2,1,34,-2,41344.2,820,41346.2,0
50000,1,2,3,42,0.8,42019.2,1994.4,42018.4,1
80000,2,3,1,57,0,9370.4,3080,9370.4,0
40000,2,2,2,23,0.8,26708.6,5600,26707.8,0
30000,1,2,2,32,1,28398,1082,28397,0
50000,1,1,1,37,-1.2,6080,100,6081.2,0
140000,2,2,2,23,0,44210.2,1855.4,44210.2,0
50000,2,3,2,49,0,7945.2,1600,7945.2,0
30000,2,2,2,25,-2,22771.4,6414.6,22773.4,0
40000,2,1,2,29,1.2,29857,2240,29855.8,1
100000,2,3,1,43,2,52219.6,1740,52217.6,1
130000,1,2,2,29,0,130584.8,5263.4,130584.8,0
20000,2,2,2,27,0,19789.6,576.4,19789.6,0
50000,1,1,2,26,-2,0,0,2,0
30000,2,3,2,52,5,2450,0,2445,1
10000,2,2,1,31,0,10915.4,1234.8,10915.4,0
200000,1,1,2,32,0,46025.4,2176.6,46025.4,0
30000,2,2,1,46,0,28310.2,1204.8,28310.2,0
180000,2,2,2,35,-0.8,48496.6,1200,48497.4,0
100000,1,1,2,35,-1.2,5821.8,0,5823,0
140000,2,2,1,39,0,84019,4200,84019,0
20000,2,2,3,52,0,16221.4,883.2,16221.4,0
80000,2,3,1,40,0,38183.8,2179.4,38183.8,0
500000,2,3,1,38,-2,7624.2,4931,7626.2,0
180000,1,1,1,45,-1,4576.2,4064,4577.2,0
20000,2,3,1,40,-1,823.2,312,824.2,0
30000,2,2,1,25,0,30309.6,1414.2,30309.6,0
150000,1,1,2,33,0,54746,6000.2,54746,0
280000,2,2,2,27,-1,3658.8,4399.6,3659.8,0
50000,2,2,1,43,-0.2,17926,3089.6,17926.2,0
20000,2,2,1,43,0.4,17212.4,1020,17212,0
200000,1,1,2,30,-0.6,7944.2,5451.6,7944.8,0
210000,2,2,1,49,-1.4,0,0,1.4,1
50000,1,3,2,57,0,40397.6,1426.6,40397.6,0
50000,1,3,2,55,0,33007.2,1531.6,33007.2,1
70000,2,2,2,23,0,53339.6,2940,53339.6,0
310000,1,1,2,30,-2,1291.2,920.8,1293.2,0
180000,2,2,1,30,-1,7786.6,7800.8,7787.6,0
90000,2,2,2,24,0,19496.6,783.6,19496.6,0
390000,1,2,2,28,0,115937.4,5728.4,115937.4,0
150000,2,3,1,34,-1,405.4,297,406.4,0
400000,1,2,2,37,1,15151.4,3416.4,15150.4,0
80000,2,2,1,32,0,13601.2,778.8,13601.2,0
320000,1,1,2,27,0,132972.2,4311.8,132972.2,0
240000,2,2,1,37,-1.6,47.6,0,49.2,1
200000,1,1,2,31,-2,100,100,102,0
110000,1,1,3,55,2,96023.2,3980,96021.2,1
170000,2,1,2,28,2,134081.8,5520,134079.8,1
90000,2,3,3,51,0.4,13036.8,818.2,13036.4,1
200000,1,1,1,36,-0.8,4694,3145.4,4694.8,0
360000,1,1,2,30,-1.6,500,500,501.6,0
140000,2,1,1,36,-1,1722.8,594.2,1723.8,0
220000,1,2,2,25,0,109399.4,3580,109399.4,0
100000,1,3,1,50,-1.2,30994,0,30995.2,0
80000,2,2,2,40,0.8,60540,2035.4,60539.2,0
30000,2,2,2,27,-0.2,27743.2,6569,27743.4,0
50000,1,1,2,30,1.4,2812,1060,2810.6,1
120000,2,2,2,26,0,8552.4,636.4,8552.4,0
50000,1,1,2,27,0,11066.2,1700,11066.2,0
90000,2,1,2,25,1.6,90249.4,3860,90247.8,0
140000,2,3,1,46,0,71778.2,3000,71778.2,0
30000,1,3,1,45,0.4,21682.4,1580,21682,0
70000,1,3,1,30,0,21546.4,1180.2,21546.4,0
200000,1,1,1,39,-2,0,796.6,2,0
350000,1,1,1,48,0,49573.6,1826.6,49573.6,0
120000,1,1,2,32,-1.4,0,0,1.4,1
90000,2,1,2,23,0,29462.8,5800,29462.8,0
260000,2,1,2,33,-1.2,396,896,397.2,0
50000,2,1,2,24,0.4,30074.4,1800,30074,0
110000,1,1,1,40,0,17634.6,5265.6,17634.6,0
20000,2,1,2,24,-0.2,751.8,461.6,752,0
30000,2,2,2,24,0,27492.4,1123.6,27492.4,0
180000,1,1,2,27,-0.2,13400,700,13400.2,1
20000,1,2,1,46,0,7458.2,703.8,7458.2,0
50000,2,2,2,22,0,42236.2,1354.4,42236.2,0
200000,1,1,1,34,-2,2298.2,2287,2300.2,0
260000,2,2,2,24,0,56458.6,3628,56458.6,0
160000,2,2,2,29,0.2,747.8,353.2,747.6,1
30000,1,2,2,32,1.2,10509.2,1300,10508,1
50000,2,2,1,36,0,14790.8,751.2,14790.8,0
50000,1,2,2,30,-0.4,5952.8,600,5953.2,0
90000,2,2,2,29,0,52857.8,3960,52857.8,0
180000,2,2,1,32,1.4,16842.6,2000,16841.2,1
50000,2,1,2,25,0,28581,1385.6,28581,0
50000,1,2,1,44,-1,1261,1261,1262,0
330000,2,1,1,37,-0.8,3990.4,2083.6,3991.2,0
80000,2,2,2,24,3.6,1080,0,1076.4,1
50000,2,2,2,23,-2,3125.4,2657.2,3127.4,0
360000,2,1,2,29,-0.6,5336.4,1432.4,5337,0
50000,1,2,1,59,0,36719.4,1328,36719.4,0
160000,2,3,1,51,-0.4,1650,1475,1650.4,0
30000,1,1,1,27,-0.2,7930.8,1294.2,7931,1
80000,2,2,1,32,0,77964.6,3148.2,77964.6,0
180000,1,2,2,39,-1,3268.2,2658.8,3269.2,0
160000,1,1,1,41,0.2,35889.4,7263,35889.2,0
200000,2,1,1,34,-0.4,4203.4,598.8,4203.8,1
250000,1,1,2,41,-0.8,7706,6747,7706.8,1
380000,1,1,2,43,0.2,3215.4,7.8,3215.2,1
30000,1,2,2,47,-0.8,475.2,471.2,476,0
200000,1,2,2,31,0,30456.4,2400,30456.4,0
30000,1,2,2,30,-0.2,28185.4,1220,28185.6,0
50000,1,2,2,24,-0.4,9710.2,4809.8,9710.6,0
30000,1,1,2,28,-0.8,425.2,425.2,426,0
220000,2,1,1,36,-0.8,2251.2,1716.8,2252,0
20000,2,2,1,27,-0.2,44741.2,4604.4,44741.4,0
130000,2,2,1,33,0,120391,5083.6,120391,0
180000,2,3,1,39,2,12526.2,1342,12524.2,1
150000,2,1,3,30,-2,2022.2,2493.8,2024.2,0
140000,1,2,1,30,0,101787.6,3308.4,101787.6,1
50000,2,2,2,22,0,35113.6,2520,35113.6,0
20000,1,2,2,25,1,6149.2,805.6,6148.2,1
180000,1,2,2,26,0,7462.2,1224,7462.2,1
70000,2,1,2,24,0,63160,2397,63160,0
30000,1,2,2,29,6,33052.6,0,33046.6,0
60000,1,3,1,49,0,41690,3201.2,41690,0
50000,2,1,2,23,-2,37792,2212.6,37794,0
130000,1,3,2,43,-0.8,2662.6,2715.4,2663.4,1
380000,1,3,1,53,-2,0,0,2,0
50000,1,3,1,54,1,58006.6,1711,58005.6,0
260000,2,1,1,44,0.2,652.6,324.6,652.4,1
80000,2,2,2,27,0,59873.8,2240,59873.8,0
360000,2,1,2,25,0,106176.4,2310.8,106176.4,1
290000,2,1,2,29,-1.4,0,0,1.4,1
140000,1,1,1,45,0.4,42450.6,1953.8,42450.2,0
360000,1,1,1,38,-1.4,0,0,1.4,1
50000,2,2,2,23,-0.8,468,334,468.8,1
120000,1,2,2,25,0.8,101091.8,3178.8,101091,0
90000,2,2,1,40,-1,1454.8,1623.2,1455.8,0
360000,1,1,2,36,-1.4,0,0,1.4,1
150000,2,3,2,30,-2,3213.4,3139.2,3215.4,1
140000,1,1,2,29,-1,2533.8,1674.2,2534.8,0
200000,2,2,2,36,-1.4,1087.8,1011.4,1089.2,0
30000,1,2,2,34,1.8,22889.4,1780,22887.6,0
80000,2,1,2,27,-1.2,16000,0,16001.2,0
410000,2,1,1,31,0,617.6,568.2,617.6,0
80000,1,2,2,36,0,50292.8,1800,50292.8,0
360000,1,1,1,46,-0.4,44182,4643.4,44182.4,0
130000,2,1,1,36,0,105176,4380,105176,0
160000,2,1,2,26,-0.4,5133.6,6665,5134,1
140000,2,3,2,57,0.4,116234.8,4538,116234.4,1
240000,2,3,1,40,-0.8,1169.6,1551.4,1170.4,0
180000,2,3,0,45,-1.6,829.6,0,831.2,0
70000,1,1,3,57,0,68749.2,2432.2,68749.2,0
210000,2,3,1,37,-2,94630.2,3460,94632.2,0
200000,2,1,1,35,-0.2,13762,2329.6,13762.2,0
310000,1,2,2,33,-2,3090.2,3311,3092.2,0
300000,1,2,2,31,-0.4,27105.4,1275.6,27105.8,0
30000,2,2,1,67,1.2,29354.4,976.4,29353.2,1
170000,1,1,2,33,-1,1272.6,1240.8,1273.6,0
140000,2,1,2,31,-0.4,421.2,290.8,421.6,1
200000,2,2,2,35,0,67173.4,2915,67173.4,0
60000,2,2,3,39,-1.4,-1402,800,-1400.6,0
60000,1,2,2,27,1,46602.2,2160,46601.2,1
180000,1,3,1,54,0,124214,3869.2,124214,1
50000,2,3,2,23,0,26830.4,1600,26830.4,0
50000,1,3,2,24,-0.8,9525,5815.6,9525.8,0
20000,1,2,2,26,-1.6,-514,280,-512.4,0
230000,2,2,2,52,0.4,1863.4,1423,1863,1
110000,2,2,1,42,0,51299.6,1893.4,51299.6,0
90000,2,1,2,36,0,74852.2,3020.8,74852.2,0
20000,2,1,2,22,2,19466.2,1516.2,19464.2,1
30000,2,1,2,23,0,22558.2,2700,22558.2,0
140000,2,3,2,24,1.4,45379.4,1855.8,45378,1
300000,2,1,1,42,-2,1382,1215,1384,0
100000,1,2,1,49,0.4,26987.4,1130.2,26987,0
110000,1,2,2,31,2.4,249,40,246.6,0
30000,1,1,1,42,-0.6,15033.2,6314.6,15033.8,0
70000,1,3,2,41,0,62090.2,2540,62090.2,0
230000,1,2,1,53,-0.4,270,94,270.4,0
20000,1,2,2,23,0,19122.2,2480,19122.2,0
190000,2,1,2,33,0.6,86534,2187.6,86533.4,0
20000,2,2,1,29,0,14666.8,1600,14666.8,0
80000,2,3,1,67,0,20113.4,4814.8,20113.4,0
20000,1,3,1,33,0.4,13125.6,997.6,13125.2,1
60000,2,3,1,34,0.4,11819.4,1058,11819,1
50000,1,2,1,49,0,7684.8,2265,7684.8,0
300000,1,1,1,42,0,71217.2,6519,71217.2,0
30000,2,3,1,55,0.4,29997.6,1663.4,29997.2,1
100000,1,3,2,30,0,60977.6,4461.2,60977.6,0
240000,1,2,2,43,-1,291,291,292,1
200000,1,1,2,40,-1,7806.6,7505.2,7807.6,0
110000,2,1,2,35,0.8,35656.2,1940,35655.4,0
230000,1,1,1,61,-1,3028.6,4707.6,3029.6,0
150000,2,2,1,44,-1,7205.6,8199.6,7206.6,1
150000,2,2,2,40,-0.6,3991.6,4017.4,3992.2,0
180000,2,3,1,47,-1,316,316,317,0
400000,2,3,1,39,-0.8,1704.6,1760,1705.4,0
100000,2,2,2,29,0,44253.6,1981.6,44253.6,0
10000,1,2,1,32,1.8,9057.2,600.8,9055.4,0
60000,2,1,2,30,2,36037.2,1240,36035.2,0
50000,2,1,2,25,1.8,48932.4,1960,48930.6,1
80000,2,2,2,23,-0.2,53377.8,2042.8,53378,0
110000,2,2,1,43,0.4,108361.6,4273,108361.2,0
260000,2,2,1,40,-1,68.4,68.4,69.4,0
30000,2,3,1,35,0,26382.8,1490,26382.8,0
310000,2,1,2,28,-0.2,30936.8,2293.2,30937,0
70000,2,2,2,38,0,24308.8,1114.4,24308.8,0
360000,1,2,1,41,-1.4,0,0,1.4,1
50000,1,2,2,31,1,36035.8,1530.8,36034.8,0
130000,1,1,2,26,-0.4,17356.6,7907.8,17357,0
170000,1,1,1,42,-1.4,0,497,1.4,0
30000,1,3,2,29,-1.2,234,156,235.2,0
110000,1,1,1,50,0,39953.8,2200,39953.8,0
210000,2,3,2,46,0.4,10218.6,3974.6,10218.2,1
30000,2,2,2,24,1.2,26477.6,1432.4,26476.4,1
260000,2,2,1,46,1.2,20291.2,2586.8,20290,0
150000,2,3,2,28,-1.2,1684.8,3335,1686,0
20000,2,2,1,35,2,19490.2,814.6,19488.2,1
200000,2,1,1,41,-2,1785.4,223,1787.4,0
120000,2,2,1,47,-1,1877.6,1709.2,1878.6,0
80000,1,2,1,54,0,59274,2180,59274,1
30000,2,2,2,33,0.6,15903,690,15902.4,0
110000,1,2,2,29,1.4,85043.8,3000,85042.4,0
50000,2,3,1,44,-1,1767.8,1250,1768.8,0
90000,2,2,1,24,0,77853.6,4207.2,77853.6,0
50000,1,3,1,54,0,40708.8,2248.4,40708.8,0
60000,1,1,2,27,-1.8,5622,3656.2,5623.8,0
150000,2,2,2,37,0,65008.4,2142.6,65008.4,1
20000,1,1,2,24,0.6,10226.8,304,10226.2,0
140000,2,3,1,54,-1.4,-150,0,-148.6,1
120000,2,2,1,34,-0.6,4316.6,4324.2,4317.2,0
20000,1,2,2,30,2.4,20293.4,500,20291,1
50000,1,2,2,26,0,49233.2,9154.2,49233.2,0
200000,2,2,1,41,0,14597.2,1680.2,14597.2,0
100000,2,2,2,29,-0.6,86492,4720,86492.6,0
300000,1,1,1,38,-1.6,457,0,458.6,0
360000,2,2,1,52,-1.6,2351.8,3234.6,2353.4,0
160000,2,1,2,29,-1.4,0,0,1.4,0
50000,2,2,2,23,0.8,50089.6,1981.6,50088.8,1
200000,2,2,2,34,-0.6,1117.2,2861.6,1117.8,0
50000,2,2,1,36,1.2,44188.8,2040.8,44187.6,0
20000,1,2,2,28,1.4,16679.6,1240,16678.2,0
60000,2,2,2,31,0.4,48316.4,1827.8,48316,0
50000,1,2,2,31,-0.6,7626.8,7007.6,7627.4,0
50000,1,2,1,41,0,19520.4,1143.8,19520.4,0
130000,2,3,1,44,0,106146.2,4820,106146.2,0
230000,2,3,2,47,0,112414,5600,112414,0
20000,1,2,2,25,-0.6,2154.6,873.6,2155.2,0
30000,2,1,2,25,0.4,20340,1040,20339.6,0
200000,2,1,1,39,-0.4,6850.6,2505.2,6851,0
140000,2,2,1,24,-1.4,951.6,1554.6,953,0
100000,2,2,1,35,1.2,97732.8,4122.4,97731.6,1
240000,1,2,1,32,1.2,133968.6,4980,133967.4,1
70000,2,1,2,31,5,2400,0,2395,1
360000,1,1,2,33,0.4,48723.4,8951.6,48723,0
50000,1,2,1,52,0.2,2042.2,401,2042,0
210000,2,2,1,36,-0.8,1014,684.8,1014.8,0
180000,2,2,2,42,2,52330,2160,52328,1
150000,2,1,2,30,-0.6,5120,1532,5120.6,0
20000,1,3,1,47,0.6,18686.8,2147.4,18686.2,0
350000,2,2,1,29,-1,6986.2,6573.4,6987.2,0
130000,2,1,2,23,-0.8,10722.6,8087,10723.4,0
470000,1,3,1,39,-1.4,0,0,1.4,0
340000,2,2,1,48,-0.6,2789.4,1293,2790,0
80000,1,2,2,26,1.4,77300.4,2500,77299,0
70000,1,1,2,33,-0.4,37600.8,900,37601.2,0
230000,2,2,1,44,-2,2988.8,2445.4,2990.8,0
180000,2,2,1,36,-0.6,16731.8,8622.6,16732.4,0
210000,2,2,1,39,0,24356,7205.6,24356,0
20000,1,2,2,24,-1,468,312,469,0
200000,1,1,2,52,0,108839.6,4344.4,108839.6,0
50000,2,3,1,59,0,29179.6,1112.4,29179.6,0
80000,2,1,2,23,-0.6,4467.4,2401,4468,0
30000,2,3,2,48,0,5308.8,2000,5308.8,0
